GENEID	barcode01.filtered.bam	barcode02.filtered.bam	barcode03.filtered.bam	barcode04.filtered.bam	barcode05.filtered.bam	barcode06.filtered.bam	barcode07.filtered.bam	barcode08.filtered.bam	barcode09.filtered.bam	barcode10.filtered.bam	barcode11.filtered.bam	barcode18.filtered.bam	barcode19.filtered.bam	barcode20.filtered.bam	barcode21.filtered.bam
gene-SSR3	512	409	584	711	621	519	284	600	596	674	1200	1089	1065	1324	1022
gene-SSR4	2264	1161	1825	1656	1589	1492	1317	1798	1701	2564	2348	949	751	1053	889
gene-SSRP1	35	21	51	39	18	30	8	16	57	22	61	49	56	7	11
gene-SST	2	6	0	2	0	0	0	0	0	0	0	0	0	0	0
gene-SSTR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-SSTR2	3	1	0	0	0	0	0	0	3	0	0	0	0	0	0
gene-SSTR3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-SSTR4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-SSTR5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-SSU72	216	102	134	134	66	52	20	43	66	36	119	157	199	103	112
gene-SSUH2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
gene-ST13	114	76	126	119	37	49	30	48	96	37	108	49	67	45	41
gene-ST14	18	4	21	21	8	11	10	17	30	17	22	0	0	0	0
gene-ST3GAL1	26	23	41	43	18	6	3	10	24	7	23	2	1	0	0
gene-ST3GAL2	16	36	42	37	8	15	5	6	26	4	17	15	13	1	4
gene-ST3GAL3	7	3	10	7	0	2	1	1	3	3	7	15	3	0	1
gene-ST3GAL4	50	18	29	43	7	16	9	8	9	3	10	5	0	3	3
gene-ST3GAL5	9	12	21	32.99999	7	0	3.99996	8.00001	12.00003	0.99999	21.99999	11.00001	3.99999	2	1
gene-ST3GAL6	9	6	29.00004	12	12	17	17	1	26	0.99996	10.00004	0	0	0	0
gene-ST6GAL1	172	78	151	220	107	128	42	122	227	87	227	0	0	1	0
gene-ST6GAL2	3.99999	5.00001	17.00001	20.00001	0.99999	3	0.99999	0.99999	2.00001	0.99999	0.99999	0	0	0	0
gene-ST6GALNAC1	46	23	22	41	8	17	33	42	25	25	30	0	0	0	0
gene-ST6GALNAC2	131	22	57	76	50	77	56	107	74	92	97	0	3	0	0.99999
gene-ST6GALNAC3	2	2	2	1	1	2	0	2	2	1	4	0	3	1	0
gene-ST6GALNAC4	44	40	83	80	16	7	2	11	25	11	40	45	55	24	32
gene-ST6GALNAC5	3	1	0	0	1	0	0	0	1	0	1	1	0	0	3
gene-ST6GALNAC6	42	32	16	32	5	17.99998	9	14	42	9	34	69.00001	47.99999	8	35
gene-ST7	15	8	21	22	11	4	3	7	19	7	15	15	15	3	5
gene-ST7L	12	6	8	8	14	2	0	2	4	4	10	7	12.99999	7	4
gene-ST8SIA1	1	0	0	1	1	4	1	1	2	0	3	0	0	0	0
gene-ST8SIA2	0	2	1	0	0	0	1	0	1	0	0	3	1	0	2
gene-ST8SIA3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-ST8SIA4	29	38	42	46	10	3	1	4	38	11	24	2	2	5	6
gene-ST8SIA5	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
gene-ST8SIA6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-STAB1	10	6	10	13	1	2	2	5	3	3	10	0	0	0	0
gene-STAB2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
gene-STAC	0	0	0	0	1	0	0	0	0	0	0	2	2	0	1
gene-STAC2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-STAC3	3	1	2	3	1	0	0	0	0	0	0	1	0	0	0
gene-STAG1	17	12	34	29.00001	2.00001	8	3	6.99999	14.99999	9	16	10	8	5	10
gene-STAG2	33.00002	17.99998	29	57	12	18.00001	8.00002	21	33.99998	13.00002	27	9	25	7	9
gene-STAG3	4	1	1	10	3	4	0	1	3	1	5	0	0	0	12
gene-STAM	42	21	30	39	7	7.99998	6	6	12	15	37	36.00001	35	33	31
gene-STAM2	24	20	26	53	12	25	11	16	45	14.00001	31.99998	33	26	12	8.99999
gene-STAMBPL1	12	1.00002	17	17	10	0	1	0	11	23	22	8	6	4	2
gene-STAP1	66.00001	32	68.99999	75	29.00001	42	15	26	21	16	34	0	0	0	0
gene-STAP2	13	9	12	7	14	5	6	12	9	14	9	0	2	0	1
gene-STAR	0	0	0	0	0	0	0	1	0	0	0	3	0	1	0
gene-STARD10	48	15	60	40	32	24	18	36	35	32	35	4	5	3	2
gene-STARD13	37	41.99998	48.99999	80.99999	2	5	4	7	5	9	36	6	9	10	5
gene-STARD3	71.00001	24.00001	48	28.99999	2.99999	5.00003	4.00001	9.99999	25.99998	6	22	21	16	10	0
gene-STARD3NL	22.00001	25	27.99999	34	10	12	6	4	29	3	23.99999	34	37	32	30
gene-STARD4	29	7	15	20	2	2.00001	0	1	7	0	8	26	39	33	13
gene-STARD5	15	10	25	6	1	0	5	2	5	2	9	77	70	14	21
gene-STARD6	3.99999	5	8	14	0	0	3	1	2	4	2	15	20	13	10
gene-STARD7	71	54	73	91	30	26	13	28	60	28	88	45	43	34	34
gene-STARD8	10.99999	10	21	9	1	1	2	1	4	0	5	0	1	0	0
gene-STARD9	9	0	9	3	2	1	0	0	3	2	0	2.00001	0	1	0
gene-STAT1	589.00001	576	1107	1148	28	52	15	33	96.00001	64	218	35.99999	34.99999	148	113
gene-STAT2	146	111	253	212	13.00001	12	6	6.99999	16	8	34	16	18	43	31
gene-STAT3	275	219	275	317	34	45.00001	13.00001	72	141.99999	51	170.99999	60	32	13	12.99999
gene-STAT4	5	7	24	12	1	8	4	3	9	7	42	0	0	0	0
gene-STAT5B	23	20	15.99999	26.00001	5.99999	0.99999	2.00001	3.99999	21	3.99999	18.99999	10	12	0.99999	2.00001
gene-STAT6	69	56	57	105	19	17	7	30	52	17	57	62	49	9	9
gene-STAU1	295	164	200	425.99998	97.99996	86.99999	95.99997	108.99996	298	122	208.99999	128	252	38	13
gene-STAU2	21	11	8	29	14	20	4	8	19	4	24	20	15.00001	8	11
gene-STBD1	6	50	3	3	4	0	0	0	38	1	40	0	2	0	0
gene-STC1	7	11	2	12	1	1	1	2	9	4	7	5	3	0	0
gene-STC2	14	2	5	12	6	0	0	3	3	3	2	51	58	14	13
gene-STEAP1	70	21	55	67	22	17	12	12	68	17	62	358	410	396	342
gene-STEAP2	13	5	10	12	4	7	1	4	5	3	2	39	39	10	4
gene-STEAP3	19	20	26	32	14	9	6	28	52	19	47	33	31	4	6
gene-STEAP4	181	326	249	245	36	25	5	40	133	34	190	0	0	0	0
gene-STEEP1	24	16	38	26	8	7	5	6	17	7	24	33	42	38	33
gene-STIL	3	0.99999	2.00001	0.99999	0.99999	2.00001	0	2.00001	5.00001	0.99999	3.99999	2.00001	3	0	2.00001
gene-STIM1	33	12	32	36	10	15	12	27	33	18	36	118.99999	101	58.00001	31.99998
gene-STIM2	18	1	23	26	2	6	3	9	29	6	24	1	3	6	0
gene-STIMATE	15	7	11	16	6	8	8	13	11	3	14	11	3	1	0
gene-STING1	92	131	162	124.99999	7	16	2.00002	2.99999	56.99999	17	44	25	5	6	6
gene-STIP1	89	101	189	123	23	43	11	30	62	29	76	93	95	24	17
gene-STK10	18	18	31.00001	33.99999	3	9	0.99999	6.99999	42.99999	11.00001	27	6.99999	2.00001	2.00001	3
gene-STK11	25	17	31	40	12	13	9	14	27	5	13	17	17	5	4
gene-STK16	107	33	48	88	37	44	42	29	84	31.00001	71	116	143	101	83
gene-STK17A	26	26	20	21	9	7	8	18	22	13	19	3	8	6	9
gene-STK17B	80	90	90	114	19	18	4	33	77	18	80	27	40	55	56
gene-STK19	91	19	34	64	14	14	5	16	48	10	61	33	66	35	36
gene-STK24	47	42.99998	57.00002	70.99999	15	12	11	39	90	18	65	21	23	3	6
gene-STK25	81	38	77	71	13	26	10	13	34	18	49	87	73	50	41
gene-STK26	15	9	11	15	4	9	4	5	10	9	10	2	0	0	1
gene-STK3	47	39	58	71	10	11	4	27	27	13	36	21	27	25	13
gene-STK31	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
gene-STK32A	2	0	4	15	1	4	2	1	3	3	21	0	0	0	0
gene-STK32B	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0
gene-STK32C	8	4	6	16	3	5	2	7	10	7	12	4	8	0	1
gene-STK33	2	0	1	3	10	3	0	0	13	9	11	0	0	0	0
gene-STK35	3	0	3	0	2	2	2	1	2	0	9	0	0	0	0
gene-STK36	1	5	1	2	0	1	1	1	5	0.99999	1	1	4	0	1
gene-STK38	18	5	12	26	3	6	3	10	9	3	19	15	17	0	6
gene-STK38L	31	20	36	41	10	12	7	6	21	6	13	7	6	4	3
gene-STK39	3	5	11	8	2	4	43	67	24	37	42	4	2	2	2
gene-STK4	24	10	18.00001	26	11.99999	4.00001	6.00001	8.00001	22.00001	1.99999	16.99999	3	5.00001	6	3
gene-STK40	43	15	62.00001	49	23.00001	21	11.00001	27.99999	36	32.00001	45.99999	18.00001	17.00001	9.99999	8
gene-STKLD1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
gene-STMN1	63	38	77	365	51	169	46	27	163	40	397	209	214	139	123
gene-STMN2	17	10	17	73	7	78	21	6	30	5	134	0	1	0	0
gene-STMN3	20	7	12	31	5	17	13	2	12	2	28	1	2	0	0
gene-STMN4	15	5	3	40	0	17	10	4	8	3	22	0	0	0	0
gene-STMND1	34	12	16	34	9	12	4	7	32	9	23	0	0	0	0
gene-STN1	35.99999	67	23.99998	19	9	1	3	2	5.00005	1	13	23.99999	9.00002	8.99999	25.99999
gene-STOM	249	110	166	494	40	274	119	148	210	78	652	58	58	21	21
gene-STOML1	101	52.99999	80.00001	122	13	15	7	2	2	7	8	9	10	5	20
gene-STOML2	152	109	151	130	56	53	34	29	116	57	172	327	309	268	209
gene-STOML3	61	19	21	191	6	82	43	81	31	22	184	0	0	0	0
gene-STON2	8	6	11	17	5	12	5	12	11	4	25	2	2	1	0
gene-STOX1	6	0	5	9	3	6	2	6	5	2	4	1	0	0	0
gene-STOX2	1	0	0	2	3	4	0	4	7	0	4	0	0	0	0
gene-STPG1	8	1	7	1	0	6	8	0	12	1	8.00001	0	0	0	0
gene-STPG2	5	0	2	4	0	1	1	3	3	0	1	1	0	0	0
gene-STPG3	16	9	17	23	7	13	7	6	7	4	14	19	21	9	10
gene-STPG4	0	1	0	1	0	0	0	2	3	0	1	0	0	0	0
gene-STRA6	18	20	32	19	4	4	1	1	6	1	2	0	0	0	0
gene-STRA8	4	0	2	5	0	0	0	0	0	0	2	0	0	0	0
gene-STRADA	36	16	16	27	6	7	1.99998	6	18	8	21	42.99999	46	14	14.99999
gene-STRADB	3	5	10	6	5	1	0	3	10	4	10	6	7	3	4
gene-STRC	5	2	2	5	2	0	0	0	2	0	0	0	0	0	0
gene-STRIP1	36	20	16	32	8	11	6	13	24	13	25	11	19	12	7
gene-STRIP2	66	30	85	56	4	8	1	3	13	4	12	0	0	1	0
gene-STRIT1	12	3	1	11	0	7	0	4	2	0	1	0	0	0	0
gene-STRN	8.00001	6	6	18	3	0.99999	2.00001	5.00001	13.99999	2.00001	14.00001	11.00001	12	3	2
gene-STRN3	30	21.99999	27	34	9	5.00001	0.99999	3.99999	15.00001	11.00001	18.99999	17	25	17	14
gene-STRN4	23.00001	18.99999	28	31.99999	3	15.99999	7.99999	19	29.00001	8.00001	22	32	19	8.00001	7
gene-STS	2	1	2	1	1	0	0	2	2	0	0	2	1	0	1
gene-STT3A	90	69	96	100	19	44	16	21	55	37	106	157	147	84	80
gene-STT3B	69	48	86	101	38	36	19	45	94	44	88	54	80	47	34
gene-STUB1	115	38	77	86	38	12	21	15	34	23	80	89	116	89	100
gene-STUM	0	0	5	0	0	2	1	0	1	1	3	0	0	0	0
gene-STX10	4	4	15	10	10	11	3	4	7	3	12	8	14	6	5
gene-STX11	47	65	45	75	2	1	1	0	6	3	3	13	11	7	11
gene-STX12	82	72	85	115	13	20	6	12	35	15	42	45	39	45	37
gene-STX16	12	5	5	12	0	3	1	10	9	4	0	9	4	4	3
gene-STX17	24	8	28	14	3	5	0	3	7	0	22	13	8	7	7
gene-STX18	41	10	18	29	9	6	3	15	10	7	18	8	13	15	10
gene-STX19	9	3	5	8	5	7	3	9	9	4	9	0	0	0	0
gene-STX1A	1	0	0	2	1	0	0	1	0	2	0	0	0	0	0
gene-STX1B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-STX2	7	10	9	34	3	13	7	11	25	4	32.00001	11	18.99999	1	9
gene-STX3	11	1	14	12	4	1	0	2	15	0	10	1	2	0	5
gene-STX4	33.00001	28	19	32.00001	11	18.00001	6	7	9	3	25	18	20	8	8
gene-STX5	71.00001	39	54.99999	54	11	23	14	26	39	28.00001	80	89	71	23	34.00001
gene-STX6	12	4	3	4	2	3	2	0	4	0	2	9	6	2	3
gene-STX7	148	80	71	62	13	27	11	23	39	27	56	55	104	66	34
gene-STX8	174	149	174	232	105	96	75	92	252	95	351.99999	407	469	487	350
gene-STXBP1	40	25	47	52	19	18	14	15	23.00001	3	41	41	26	13	14
gene-STXBP2	54	25	24	48	10	10	12	12	25	14	20	3	1	0	2
gene-STXBP3	21	22	28	36	11	19	5	14	21	9	19	31	32	42	29
gene-STXBP4	7	4	3	9	2	4	1	1	6	0	6	13	9	13	2
gene-STXBP5	15	1.99998	16.99998	22.00002	3	16.00002	1.00002	12	10.99998	3	13.99998	10.00002	7.00002	1.99998	3
gene-STXBP5L	0	2.00002	1.99998	0	0	0	0	0	0	0	7.00002	0	0	0	6
gene-STXBP6	2	0	5	5	1	6	1	7	5	2	7	18	13	1	2
gene-STYK1	4	0	8	1.00002	1	0	0	1.00002	9	1.00002	2	0	0	0	0
gene-STYX	21	4	24	27	9	3	3	8	29	6	20	22	15	5	9
gene-STYXL1	0	0	1	0	5	2	1	0	0	1	3	0	2	0	0
gene-STYXL2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-SUB1	416	496	581	741	344	316	190	299	673	347	931	1123	1199	1891	1289
gene-SUCLA2	92	25	39	71	32	26	19	33	70	23	63	65	53	27	10
gene-SUCLG1	378	172	308	331	142	171	121	152	299	137	339	450	576	658	415
gene-SUCLG2	35	25	47	24	13	12	11	8	46	16	37	37	27	18	16
gene-SUCNR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-SUCO	14.00001	18.00001	18	33.99999	8.00001	5.00001	6.99999	11.00001	17.00001	6	24.00001	6.99999	2.00001	0	2.00001
gene-SUDS3	9	7	15	14	3	3	0	5	16	8	8	13	11	11	4
gene-SUFU	25	18	26	26	3	1	3	4	4	2	13	7	5	4	2
gene-SUGCT	5	6	0	5	3	8	0	5	2	0	8	7	8	4	2
gene-SUGP1	28	19	30	39	11	10	7	11	33	9	26	28	36	25	22
gene-SUGP2	10	5	7	3	1	2	0	3	1	0	1	1	4	0	0
gene-SUGT1	122	93	145	120	53	37	16	29	102	20	129	157	182	161	109
gene-SULF1	74.99999	154	101	207	3	3	1	4	7	1	8	72.00001	18	21	4
gene-SULF2	32	9	34.99999	20	1	8	3	6	9	7	4	0	0	0	0
gene-SULT1B1	56	24	44	61	7	23	17	14	78	11	99	8	9	38	31
gene-SULT1E1	62	10	42	52	10	20	6	8	54	4	26	0	0	0	0
gene-SULT2B1	14	1	8	9	3	2	4	8	5	1	14	2	1	1	0
gene-SULT4A1	6	0	2	10	1	4	2	5	2	2	9	0	0	0	0
gene-SULT6B1	22	2	1	3	0	8	1	1	0	1	2	0	0	0	0
gene-SUMF1	82	25	37	68	38	34	19	45	66	19	77	27	30	11	24
gene-SUMF2	128.00001	39	70	61	52	63	22	38	76	43	78	107	100	84.00001	76
gene-SUMO1	252	181	251	292	96	124	56	72	234	68	329	359	393	427	306
gene-SUMO2	1393	842	1398	1473	489	593	285	335	996	433	1464	3090	3166	2185	1872
gene-SUMO3	206	72	110	105	40	48	26	62	114	49	110	133	145	65	89
gene-SUN1	33	14	46	44	7	39	11	21	31	27	56	32.99999	34	10	17
gene-SUN2	26.00001	17.00001	21	27.99999	3.99999	3	6.00001	10	9.99999	6	12	6	9	2.00001	2
gene-SUN3	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
gene-SUN5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-SUOX	48	21	31	29	3	10	5	8	12	6	21	10	10	3	6
gene-SUPT16H	39	28	35	48	13	7	7	12	19	11	29	25	18	7	15
gene-SUPT20H	55.00001	26	56	26	20	2	0	3	12	7	33.99998	26.00006	26	2.99998	19.99997
gene-SUPT3H	52	19	26	34	8	13	24	12	44	28	59	21	22	25	23
gene-SUPT4H1	734	730	893	962	310	378	199	255	982	306	1124	729	624	982	720
gene-SUPT5H	141	69	120	120	57	43	18	50	88	49	109	75	77	46	48
gene-SUPT6H	37	46	40	49	17	12	12	10.99998	28.99999	15	21	40.99999	29	12	3
gene-SUPT7L	5	4	8.99999	9	0	1	0	5	4	10	18	2	5	0	1
gene-SUPV3L1	21	8	22	16	5	7	5	4	21	13	8	10	13	14	5
gene-SURF2	46	24	55	37	6	16	9	123	251	81	205	21	14	27	8
gene-SURF4	144	94	167	180	43	46	32	16	25	18	19	61	46	7	18
gene-SURF6	20	5	11	26	8	8	3	5	15	9	15	6	7	0	1
gene-SUSD1	17	7.00002	12.99998	12.00002	8	4	3	3	6.00001	0	4	1	1	2	1
gene-SUSD2	1	2	5	1	0	2	0	3	2	0	1	7	8	1	4
gene-SUSD3	6	2.00001	0	0	2	0	0	2	1	3	2	0	0	0	0
gene-SUSD4	0	0	0	3	1	2	1	1	2	2	2	0	0	0	0
gene-SUSD5	6	6	2	11	0	6	0	5	3	5	14	0	0	0	0
gene-SUSD6	123.99999	118.99999	173.99999	155	18	19.99999	8.00001	29.99999	114.99999	30.99999	63	21.99999	11	3.99999	0.99999
gene-SUV39H1	1	2	2	3	0	0	0	0	0	1	0	0	4	0	1
gene-SUV39H2	4	1	6	5	0	0	9	2	2	1	1	3	12	5	1
gene-SUZ12	24	10	10	23	6	6	1	5	23	8	21	10	16	14	14
gene-SV2A	0	0.99999	0.99999	5.00001	0.99999	0.99999	0	0.99999	2.00001	0	0.99999	0	0	0	0
gene-SV2B	28	3	36	17	11	12	6	14	19	7	17	0	0	0	0
gene-SV2C	0	0	0	0	2	2	0	1	0	0	0	0	4	5	0
gene-SVEP1	12.00001	16.99999	13	16	4	5	1	3	12	0	13	35	35	11.00001	5.00001
gene-SVIL	12.00004	13	17.00004	15	3.99996	5.00004	8.00004	27.99996	34	8.00004	41.00004	69.99996	34.00004	1.99996	2.00004
gene-SVOPL	24	11	8	55	3	36	12	6	14	1	35	0	0	0	0
gene-SWAP70	38	20	48	44	4	12	5	10	21	8	21	11	6	1	4
gene-SWI5	155	73.99999	119	142.00001	34	70	44	35	119	49	116	249	261	404	287
gene-SWSAP1	59	22	28	54	24	32	13	7	14	8	32	61	53	48	30
gene-SWT1	7	6	5.00001	3	1	0	3	2.00001	7.00001	0.99999	2.00001	4	3.99999	0	1
gene-SYAP1	104	57	70	70	26	26	7	25.99999	83	20	41	35	30	25	16
gene-SYBU	12	6	8	42	3	6	1	7	13	1	19	4	4	4	2
gene-SYCE1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-SYCE1L	7	0	0	2	2	0	0	0	0	1	2	0	0	0	0
gene-SYCE2	20.99999	5.99999	19	25	6	12.99999	0	7	25	10	56	6	8	0	1
gene-SYCE3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-SYCN	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0
gene-SYCP1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-SYCP2	1	0	0	0	0	0	0	0	0	1.00002	1	0	0	0	0
gene-SYCP2L	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-SYCP3	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0
gene-SYDE1	10	3	12	17	0	0	2	2	0	4	0	14	10	0	0
gene-SYDE2	3	1	3	1	1	1	0	4	2	1	4	0	0	0	0
gene-SYF2	91	38	87	100	18	18	5	16	36	20	49	81	66	71	57
gene-SYK	11	27	49	19.00001	3	2	0	3	12	9	17	0	0	0	0
gene-SYMPK	5	5	4	10	1	1	2	3	3	5	4	2	5	2	0
gene-SYN1	4	0	3	8	0	4	3	4	0	0	7	0	0	0	0
gene-SYN2	5	0	3.99999	5	0.99999	2.00001	0	3	9	0	5.00001	0	0	0	0
gene-SYN3	8	0	4	3	0	2	0	2	2	1	1	0	0	0	0
gene-SYNC	9	8	2	7	0	2	0	1	2	2	0	5	2	0	1
gene-SYNDIG1	6	0	1.99999	4	6.99999	0.99999	0	0	0	1	2	0	0	0	0
gene-SYNDIG1L	0	0	0	0	4	0	0	0	6	0	7	0	0	0	0
gene-SYNE1	43.00002	8.99997	38	29	4.99993	25.99994	2.00005	48.99995	46.00008	6	12.00002	21	8.00002	2.00005	3
gene-SYNE2	62.99996	31.00004	42.99997	43.99996	28.99998	10.99998	4.99998	10.99995	66.99999	13.99996	28.00005	1.00001	0	1.00005	0
gene-SYNE3	0	0	0	0	0	0	0	0	0.99999	3	0	3.00001	1	1.99999	0
gene-SYNE4	1.00002	1	0	6	0	1	3.00002	0	0	0	3	0	0	0	0
gene-SYNGAP1	0.99996	4	3.99996	7	2.00004	0.99996	2.00004	3	2.00004	3.99996	5.00003	0.99996	0.99996	0	0
gene-SYNGR1	75	21	37	37	16	29	14	31	29	33	44.00001	34	51	33	34
gene-SYNGR2	170	98	110	81	52	29	20	29	87	46	99	12	9	3	4
gene-SYNGR3	4	1	1	4	2	6	1	5	3	1	5	1	4	0	0
gene-SYNGR4	0	1	0	0	0	1	0	0	0	0	7	2	0	0	0
gene-SYNJ1	45.99996	37.00003	75.99997	161	25	0.99999	1.99998	2.99997	31.99999	1.99998	9	20	9	64.99999	2.99997
gene-SYNJ2	22	22	7	17.99999	4	1	3	3	11	3	7.99999	8	14.99999	4	10
gene-SYNM	4	1	6	8	2	1	2	10	2	2	16	3	3	0	0
gene-SYNPO	21	8	12	26	8	9	3	3	6	5	14	48	32	5	7
gene-SYNPO2	32	22	12	23	3	8	6	16	16	5	24	0	0	0	0
gene-SYNPO2L	3.99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-SYNPR	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
gene-SYNRG	9.99998	3.99994	23.00003	14.99999	6.00004	3.99994	20	5.00001	19.00004	5	24.00002	12	2.00001	0.99999	0
gene-SYPL1	222	131	236	219	73	57	35	74	146	74	216	190	180	328	265
gene-SYPL2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-SYS1	145	69	117	125	35	39	27	45	78	46	95	36	47	17	19
gene-SYT1	10	3	0	15.99999	0.99999	8	4	5.00001	5.00001	0	11	4.00001	1	0	2.00001
gene-SYT10	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-SYT11	27	12	20	30	3	17	3	13	17	7	35	7	8	3	2
gene-SYT12	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
gene-SYT13	2	3	2	2	0	0	0	0	1	3	1	0	0	0	0
gene-SYT14	0	0	0	2	0	0	0	4	3	0	0	7	4	10	5
gene-SYT16	2	1	0	1	1	2	1	3	6	0	1	0	0	0	0
gene-SYT17	2	0	0	3	2	2	1	2	3	0	1	0	1	0	0
gene-SYT2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-SYT3	3	0	4	2	0	3	0	0	0	1	0	0	0	0	0
gene-SYT4	5	4	4	21	0	10	3	5	4	3	26	0	0	0	0
gene-SYT5	0	1	0	5	0	1	0	1	0	0	3	0	0	0	0
gene-SYT6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
gene-SYT7	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0
gene-SYT8	3.99999	1	1	0	0	0	0	0.99999	2.00001	2.00001	2.00001	0	0	0	0
gene-SYT9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-SYTL1	8.00001	3	5.00001	10	8	7.99999	2.00001	9.99999	2.00001	6.00001	15	26.00001	9.99999	0.99999	3.99999
gene-SYTL2	2.00004	1.00002	5.0001	21.00007	5	5.99991	1.00002	3.00006	9.99995	4.00008	27.99993	0	1.00002	6	1.00002
gene-SYTL3	18.00002	2	3	17	5	3	0	3	18	2.00002	6	0	0	0	0
gene-SYTL4	1	0	1	3.99999	2	2	0	0.99999	4	0	0	2.00001	1	2	0
gene-SYTL5	15	1.00002	1.00002	13	0	1.00002	0	5.00002	7	6.00002	5	0	0	0	0
gene-SYVN1	29	27	46	53	22	17	8	32	33	13	46	14	8	14	4
gene-SZRD1	138.00001	95.00001	162.00001	141	25.00001	34	17	26.99999	79.00001	56.99999	85	200	155.99999	192.99999	150.99999
gene-SZT2	1	0	3	7	0	3	0	3	3	1	8	0	0	0	0
gene-TAAR1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0
gene-TAAR2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-TAAR5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-TAAR9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-TAB1	23	5	12	12	8	2	2	9	3	7	6	4	2	0	1
gene-TAB2	23.00002	41.99998	42	36.00002	12	13.99998	6	17.00002	24	10.00002	24	19	24	7.00002	7.00002
gene-TAB3	15	2	9	9	11	2	2	3	4	4	9	7	5	0	1
gene-TAC1	2	1	3	0	0	1	0	0	0	0	0	0	0	0	0
gene-TAC3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-TAC4	484	74	378	865	250	1488	511	206	484	237	1571	0	1	0	0
gene-TACC1	53	22.99999	26	26	7	20	2	17	14	10	20.99999	13	31	4	1.99998
gene-TACC2	167	70	103.00006	125.99996	22	14	31	29	96.00006	46	54	24	5	7	1
gene-TACC3	4	8	10	7	2	2	0	1	8	0	9	14	7	1	2
gene-TACR1	57	7	26	45	8	9	2	13	11	5	22	0	0	0	0
gene-TACR2	3	0	6	4	1	0	0	1	0	0	0	0	0	0	0
gene-TACR3	3	0	1	1	0	0	0	0	0	0	2	0	0	0	0
gene-TACSTD2	551	311	572	490	73	72	33	172	363	124	228	0	4	0	0
gene-TADA1	23	11	25	15	1	4	2	6	11	6	10	11	12	7	9
gene-TADA2A	13	11	37	38	4	9	3	6	6	1	9	16	27	17	13
gene-TADA2B	10	2	11	10	3	1	1	2	4	3	12	1	2	0	0
gene-TADA3	37	23	27	42	9	39.99999	14	12.00001	26	12.00001	45	41	32	21	23
gene-TAF1	11.99999	17	10.00002	12	5.00001	5.00003	4.00001	9	4.00001	4.00001	9.00002	4	2.99999	0	4.00001
gene-TAF10	24	16	23	16	7	10	6	12	9	7	19	12	18	11	20
gene-TAF11	53	35	58	45	21	15	8	10	34	14	44	48	50	58	42
gene-TAF12	57	61	75	72	39	33	15	12	54	29	114	121	136	101	83
gene-TAF13	37	31	51	41	14	17	7	13	20	8	32	25	29	27	15
gene-TAF15	30	23	40	35	11	11	6	15	13	5	22	8	8	5	5
gene-TAF1A	23	7	12	19	3	10	1	7	15	4	21	17	19	9	9
gene-TAF1B	31	6	19	36	11	14	4	9	40	7	45	14	23	28	14
gene-TAF1C	12	5	10	14	3	9	0	13	9	6	10	0	0	0	0
gene-TAF1D	86.00001	26.00001	40	51.00001	27	25.00001	20	38.99999	70	47	83	98	84.00001	86	63.99999
gene-TAF2	11	6	3.99999	22	3	5.00001	3	2	3.99999	0	10	6.99999	3	3.99999	5.00001
